업종명,업소명,소재지(도로명),소재지(지번),위도,경도,데이터기준일자
일반음식점,코업시티호텔성산,제주특별자치도 서귀포시 성산읍 성산등용로 28 1 2층,제주특별자치도 서귀포시 성산읍 성산리 250번지 1 2층 ,33.4658187,126.9320502,2018-02-23
일반음식점,30번가,제주특별자치도 서귀포시 중정로 30 1층 (서귀동),제주특별자치도 서귀포시 서귀동 315번지 8호 1층 ,33.2474094,126.5595637,2018-02-23
일반음식점,정직한통닭중문점,제주특별자치도 서귀포시 천제연로213번길 44 1층 (중문동),제주특별자치도 서귀포시 중문동 1714번지 1호 ,33.2550042,126.428374,2018-02-23
일반음식점,남원골포구랑,제주특별자치도 서귀포시 남원읍 남원회관로 46 1층,제주특별자치도 서귀포시 남원읍 남원리 122번지 5호 ,33.2781148,126.7179244,2018-02-23
일반음식점,어웨이크커피폴라리스,제주특별자치도 서귀포시 중동로48번길 8 1층 (서귀동),제주특별자치도 서귀포시 서귀동 258번지 1호 ,33.2498876,126.5666331,2018-02-23
일반음식점,올래국수서귀포점,제주특별자치도 서귀포시 태평로353번길 22-5 (서귀동),제주특별자치도 서귀포시 서귀동 432번지 8호 ,33.2470334,126.5614326,2018-02-23
일반음식점,초밥충전,제주특별자치도 서귀포시 안덕면 화순로 65 1층 101호,제주특별자치도 서귀포시 안덕면 화순리 240번지 7호 1층 101호,33.2489044,126.3339887,2018-02-23
일반음식점,비에이치시중문점,제주특별자치도 서귀포시 중문관광로72번길 29-9 1층 (색달동),제주특별자치도 서귀포시 색달동 2822번지 2호 1층 ,33.2496778,126.4113633,2018-02-23
일반음식점,메이플매직,제주특별자치도 서귀포시 대정읍 에듀시티로 38 1 2층,제주특별자치도 서귀포시 대정읍 보성리 2372번지 1호 1 2층 ,33.291839,126.284336,2018-02-23
일반음식점,사계풍경,제주특별자치도 서귀포시 안덕면 산방로 232 1 2층,제주특별자치도 서귀포시 안덕면 사계리 191번지 3호 ,33.2386241,126.3146142,2018-02-23
일반음식점,소풍올레,제주특별자치도 서귀포시 대정읍 중산간서로 2816,제주특별자치도 서귀포시 대정읍 무릉리 331번지 9호 ,33.2749192,126.2408342,2018-02-23
일반음식점,뙤미,제주특별자치도 서귀포시 남원읍 태위로 86,제주특별자치도 서귀포시 남원읍 위미리 3159번지 ,33.2741147,126.6567351,2018-02-23
일반음식점,고향생각본점,제주특별자치도 서귀포시 동문동로 15 1층 (서귀동),제주특별자치도 서귀포시 서귀동 258번지 9호 1층 ,33.250152,126.5663433,2018-02-23
일반음식점,구억야식,제주특별자치도 서귀포시 대정읍 보성구억로 220 1층,제주특별자치도 서귀포시 대정읍 안성리 2014번지 4호 ,33.2701192,126.2785591,2018-02-23
일반음식점,대낭굴,제주특별자치도 서귀포시 대정읍 최남단해안로 433 1층,제주특별자치도 서귀포시 대정읍 상모리 1662번지 4호 ,33.2122848,126.2625612,2018-02-23
일반음식점,남성식당,제주특별자치도 서귀포시 칠십리로91번길 28 1층 (서귀동),제주특별자치도 서귀포시 서귀동 699번지 13호 ,33.2411033,126.562739,2018-02-23
일반음식점,오스테리아일디토,제주특별자치도 서귀포시 성산읍 동류암로 20 D동 1층,제주특별자치도 서귀포시 성산읍 고성리 297번지 1호 ,33.4500452,126.9184399,2018-02-23
일반음식점,똥파리와달봉이네,제주특별자치도 서귀포시 남원읍 남원회관로 71,제주특별자치도 서귀포시 남원읍 남원리 96번지 ,33.2787942,126.7205907,2018-02-23
일반음식점,뜰채시청점,제주특별자치도 서귀포시 홍중로 25 1층 (서홍동),제주특별자치도 서귀포시 서홍동 377번지 15호 ,33.2597747,126.556869,2018-02-23
일반음식점,칠십리고기완자,제주특별자치도 서귀포시 태평로 357 1층 (서귀동),제주특별자치도 서귀포시 서귀동 820번지 5호 ,33.2463851,126.5597157,2018-02-23
일반음식점,부밀제국,제주특별자치도 서귀포시 일주동로 8800 A동 1층 (서홍동),제주특별자치도 서귀포시 서홍동 1348번지 4호 1층 A동 ,33.253519,126.5494467,2018-02-23
일반음식점,바다언덕,제주특별자치도 서귀포시 성산읍 섭지코지로25번길 34 2층,제주특별자치도 서귀포시 성산읍 고성리 443번지 1호 2층 ,33.442517,126.919485,2018-02-23
일반음식점,펍41,제주특별자치도 서귀포시 명동로 41 (서귀동),제주특별자치도 서귀포시 서귀동 202번지 19호 ,33.2476782,126.5664374,2018-02-23
일반음식점,프레드허쉬,제주특별자치도 서귀포시 태평로 416-1 2층 (서귀동),제주특별자치도 서귀포시 서귀동 573번지 1호 2층 ,33.2448293,126.5648905,2018-02-23
일반음식점,키친수복,제주특별자치도 서귀포시 성산읍 환해장성로 129-1,제주특별자치도 서귀포시 성산읍 신산리 578번지 7호 ,33.3833866,126.880892,2018-02-23
일반음식점,포레스타,제주특별자치도 서귀포시 칠십리로 264 (토평동),제주특별자치도 서귀포시 토평동 557번지 5호 ,33.2458603,126.5913123,2018-02-23
일반음식점,도도한떡볶이,제주특별자치도 서귀포시 대청로25번길 10-8 1층 (강정동),제주특별자치도 서귀포시 강정동 207번지 5호 1층 ,33.2572632,126.5738737,2018-02-23
일반음식점,교촌치킨서귀포혁신도시점,제주특별자치도 서귀포시 신서귀로97번길 55 1층 (강정동),제주특별자치도 서귀포시 강정동 166번지 10호 1층 ,33.2537349,126.5068049,2018-02-23
일반음식점,와라와라서홍점,제주특별자치도 서귀포시 홍중로 73 1층 (서홍동),제주특별자치도 서귀포시 서홍동 345번지 3호 1층 ,33.2590035,126.5560928,2018-02-23
일반음식점,이디아장,제주특별자치도 서귀포시 안덕면 산방로 214,제주특별자치도 서귀포시 안덕면 사계리 176번지 1호 ,33.2364316,126.312501,2018-02-23
일반음식점,바다나비,제주특별자치도 서귀포시 남원읍 공천포로 71-1,제주특별자치도 서귀포시 남원읍 신례리 92번지 7호 ,33.2653105,126.6412336,2018-02-23
일반음식점,위미테이블,제주특별자치도 서귀포시 남원읍 태위로 180,제주특별자치도 서귀포시 남원읍 위미리 1846번지 1호 ,33.275239,126.6668699,2018-02-23
일반음식점,통파이브중문점,제주특별자치도 서귀포시 중문관광로 289 2 3층 (대포동),제주특별자치도 서귀포시 대포동 1696번지 ,33.2487954,126.4198849,2018-02-23
일반음식점,형제섬보말칼국수,제주특별자치도 서귀포시 대정읍 형제해안로 258 1층 101호,제주특별자치도 서귀포시 대정읍 상모리 76번지 1층 101호 ,33.2117305,126.2915379,2018-02-23
일반음식점,토끼트멍,제주특별자치도 서귀포시 안덕면 사계남로 182,제주특별자치도 서귀포시 안덕면 사계리 2032번지 11호 ,33.2296135,126.3081576,2018-02-23
일반음식점,뽀르또,제주특별자치도 서귀포시 남원읍 위미중앙로 191 1층,제주특별자치도 서귀포시 남원읍 위미리 1767번지 4호 1층 ,33.2731298,126.6633996,2018-02-23
일반음식점,석범이네,제주특별자치도 서귀포시 호근북로 3 2층 (호근동),제주특별자치도 서귀포시 호근동 1936번지 2호 2층 ,33.2577514,126.5278951,2018-02-23
일반음식점,세옥식당,제주특별자치도 서귀포시 도순로 1 1층 (도순동),제주특별자치도 서귀포시 도순동 884번지 1호 1층 ,33.2523565,126.4745114,2018-02-23
일반음식점,수끼샤브샤브전문점,제주특별자치도 서귀포시 중문상로 41 1층 (중문동),제주특별자치도 서귀포시 중문동 2060번지 1호 1층 ,33.2520887,126.4254742,2018-02-23
일반음식점,미풍해장국성산포점,제주특별자치도 서귀포시 성산읍 일출로 240 1층,제주특별자치도 서귀포시 성산읍 성산리 399번지 24호 1층 ,33.4603447,126.9316439,2018-02-23
일반음식점,빨간고추,제주특별자치도 서귀포시 중앙로48번길 42-1 (서귀동),제주특별자치도 서귀포시 서귀동 258번지 16호 1층 ,33.2502481,126.5659243,2018-02-23
일반음식점,제주면가,제주특별자치도 서귀포시 쇠소깍로 100 (하효동),제주특별자치도 서귀포시 하효동 989번지 ,33.254188,126.6213171,2018-02-23
일반음식점,자담치킨보목점,제주특별자치도 서귀포시 칠십리로 428 1 2층 (보목동),제주특별자치도 서귀포시 보목동 1308번지 5호 ,33.2432573,126.5970109,2018-02-23
일반음식점,7번길,제주특별자치도 서귀포시 토평공단로 7 1층 (토평동),제주특별자치도 서귀포시 토평동 1763번지 3호 1층 ,33.268042,126.591837,2018-02-23
일반음식점,장모밥상,제주특별자치도 서귀포시 효돈로 214 2층 (하효동),제주특별자치도 서귀포시 하효동 299번지 2호 2층 ,33.2633886,126.6217661,2018-02-23
일반음식점,표선파스타,제주특별자치도 서귀포시 표선면 표선동서로 268 1층,제주특별자치도 서귀포시 표선면 표선리 498번지 1호 ,33.3272909,126.8341968,2018-02-23
일반음식점,고래,제주특별자치도 서귀포시 대청로25번길 8 1층 (강정동),제주특별자치도 서귀포시 강정동 207번지 17호 ,33.2572632,126.5738737,2018-02-23
일반음식점,욜로,제주특별자치도 서귀포시 남원읍 남원회관로 46 2층,제주특별자치도 서귀포시 남원읍 남원리 122번지 5호 ,33.2781148,126.7179244,2018-02-23
일반음식점,아일랜드치킨,제주특별자치도 서귀포시 안덕면 소기왓로 81-44,제주특별자치도 서귀포시 안덕면 창천리 953번지 5호 ,33.2415837,126.3680084,2018-02-23
일반음식점,정석,제주특별자치도 서귀포시 중앙로 199 1층 상가15호 (서홍동),제주특별자치도 서귀포시 서홍동 285번지 3호 ,33.2546735,126.5610815,2018-02-23
일반음식점,소꿉놀이,제주특별자치도 서귀포시 토평서로11번길 150 1층 (동홍동),제주특별자치도 서귀포시 동홍동 774번지 3호 ,33.2664252,126.5734808,2018-02-23
일반음식점,1100로음식점,제주특별자치도 서귀포시 1100로 168-5 1층 (회수동),제주특별자치도 서귀포시 회수동 398번지 1호 1층 ,33.2624831,126.4441649,2018-02-23
일반음식점,뀌에떼,제주특별자치도 서귀포시 월평로 15 (월평동),제주특별자치도 서귀포시 월평동 471번지 1호 ,33.2448621,126.4592692,2018-02-23
일반음식점,사시미블루스,제주특별자치도 서귀포시 천제연로 295 1층 (대포동),제주특별자치도 서귀포시 대포동 724번지 1호 ,33.2512006,126.4362538,2018-02-23
일반음식점,플래이카페서킷,제주특별자치도 서귀포시 남원읍 일주동로 6736 1층,제주특별자치도 서귀포시 남원읍 태흥리 121번지 2호 1층 ,33.2999019,126.765401,2018-02-23
일반음식점,곱창고중문점,제주특별자치도 서귀포시 중문상로 41 1층 (중문동),제주특별자치도 서귀포시 중문동 2060번지 1호 1층 ,33.2520887,126.4254742,2018-02-23
일반음식점,서홍동소고집,제주특별자치도 서귀포시 중앙로195번길 4 1층 (서홍동),제주특별자치도 서귀포시 서홍동 290번지 21호 ,33.2617306,126.5568614,2018-02-23
일반음식점,옐로우보틀,제주특별자치도 서귀포시 동문동로 2 1층 (서귀동),제주특별자치도 서귀포시 서귀동 254번지 6호 ,33.2496757,126.5675722,2018-02-23
일반음식점,아내의쉐프,제주특별자치도 서귀포시 대정읍 글로벌에듀로 390 A동 1층 104호 (남영에듀클래스),제주특별자치도 서귀포시 대정읍 보성리 2476번지 10호 남영에듀클래스 A동 104호,33.2268151,126.2522254,2018-02-23
일반음식점,해양식당,제주특별자치도 서귀포시 대정읍 하모항구로 62-1 1층,제주특별자치도 서귀포시 대정읍 하모리 770번지 8호 1층 ,33.2190004,126.2511272,2018-02-23
일반음식점,우리고향,제주특별자치도 서귀포시 이어도로 910 (법환동),제주특별자치도 서귀포시 법환동 1275번지 2호 ,33.2370837,126.5120357,2018-02-23
일반음식점,대정족발영어교육도시점,제주특별자치도 서귀포시 대정읍 글로벌에듀로 382 A 101호,제주특별자치도 서귀포시 대정읍 보성리 2476번지 13호 ,33.2268151,126.2522254,2018-02-23
일반음식점,술집,제주특별자치도 서귀포시 동홍남로 37 4층 (동홍동),제주특별자치도 서귀포시 동홍동 108번지 5호 ,33.2739477,126.5885872,2018-02-23
일반음식점,꽃가람,제주특별자치도 서귀포시 성산읍 고성동서로 73 1층,  ,33.4509234,126.9150116,2018-02-23
일반음식점,조마루뼈다귀서광점,제주특별자치도 서귀포시 안덕면 서광남로 143 1층,제주특별자치도 서귀포시 안덕면 서광리 1925번지 3호 1층 ,33.2830261,126.3018981,2018-02-23
일반음식점,여해의작업실,제주특별자치도 서귀포시 성산읍 신산중앙로 5-5 (1층),제주특별자치도 서귀포시 성산읍 신산리 1037번지 7호 1층 ,33.3809564,126.8770627,2018-02-23
일반음식점,다시오마,제주특별자치도 서귀포시 태평로353번길 10 1층 (서귀동),제주특별자치도 서귀포시 서귀동 827번지 1층 ,33.2467418,126.5601498,2018-02-23
일반음식점,(주)명가팬브레드제주신화빌라스점,제주특별자치도 서귀포시 안덕면 신화역사로304번길 139 2층 (신화빌라스 한국스퀘어),제주특별자치도 서귀포시 안덕면 서광리 2518번지 신화빌라스 한국스퀘어 2층 ,33.3027005,126.3163974,2018-02-23
일반음식점,은주식당,제주특별자치도 서귀포시 대정읍 추사로 44,제주특별자치도 서귀포시 대정읍 안성리 1652번지 1호 ,33.249837,126.2786308,2018-02-23
일반음식점,오들락,제주특별자치도 서귀포시 안덕면 화순임중로7번길 56,제주특별자치도 서귀포시 안덕면 화순리 776번지 1호 ,33.2397924,126.3363101,2018-02-23
일반음식점,아따미,제주특별자치도 서귀포시 동홍남로 37 2층 (동홍동),제주특별자치도 서귀포시 동홍동 108번지 5호 2층 ,33.2739477,126.5885872,2018-02-23
일반음식점,바이브230,제주특별자치도 서귀포시 성산읍 성산등용로 5 1층,제주특별자치도 서귀포시 성산읍 성산리 230번지 3호 1층 ,33.4644559,126.9335051,2018-02-23
일반음식점,꽁떼네도르,제주특별자치도 서귀포시 1100로 219 1층 (회수동),제주특별자치도 서귀포시 회수동 277번지 1호 1층 ,33.26653,126.4461624,2018-02-23
일반음식점,화담스시,제주특별자치도 서귀포시 대정읍 에듀시티로 148 1층 107호,제주특별자치도 서귀포시 대정읍 보성리 2424번지 1층 107호 ,33.284366,126.276762,2018-02-23
일반음식점,보목동포구카페,제주특별자치도 서귀포시 보목포로65번길 7 1층 (보목동),제주특별자치도 서귀포시 보목동 550번지 1호 1층 ,33.2423826,126.6068608,2018-02-23
일반음식점,우짜,제주특별자치도 서귀포시 안덕면 사계남로 151,제주특별자치도 서귀포시 안덕면 사계리 2126번지 ,33.228617,126.3060871,2018-02-23
일반음식점,김밥까페,제주특별자치도 서귀포시 대청로25번길 9 103호 (강정동 서귀포강정엘에이치아파트상가동),제주특별자치도 서귀포시 강정동 192번지 서귀포강정엘에이치아파트상가동 103호,33.2572228,126.5739029,2018-02-23
일반음식점,만다린오렌지,제주특별자치도 서귀포시 하효중앙로 6 1층 (하효동),제주특별자치도 서귀포시 하효동 1029번지 ,33.2512312,126.6193236,2018-02-23
일반음식점,로즈,제주특별자치도 서귀포시 대정읍 하모상가로 39 2층,제주특별자치도 서귀포시 대정읍 하모리 918번지 5호 2층 ,33.2216523,126.2532069,2018-02-23
일반음식점,동서순대,제주특별자치도 서귀포시 중앙로101번길 20 (서홍동),제주특별자치도 서귀포시 서홍동 443번지 7호 ,33.2536575,126.5587068,2018-02-23
일반음식점,예산가마솥장수촌설렁탕성산포점,제주특별자치도 서귀포시 성산읍 일출로 246 1층,제주특별자치도 서귀포시 성산읍 성산리 399번지 9호 1층 ,33.4542884,126.9242718,2018-02-23
일반음식점,카페보롬왓,제주특별자치도 서귀포시 표선면 번영로 2350-104,제주특별자치도 서귀포시 표선면 성읍리 3229번지 4호 ,33.4136187,126.7527705,2018-02-23
일반음식점,다금바리,제주특별자치도 서귀포시 대청로 37 2층 (강정동),제주특별자치도 서귀포시 강정동 208번지 5호 ,33.252588,126.503898,2018-02-23
일반음식점,런던1972,제주특별자치도 서귀포시 일주서로 1124 (상예동),제주특별자치도 서귀포시 상예동 1757번지 7호 ,33.2644535,126.3933033,2018-02-23
일반음식점,용순이네,제주특별자치도 서귀포시 성산읍 일출로 258-15 1층,제주특별자치도 서귀포시 성산읍 성산리 140번지 4호 1층 ,33.4610216,126.9343367,2018-02-23
일반음식점,날루,제주특별자치도 서귀포시 호근서호로 170 1층 (서호동),제주특별자치도 서귀포시 서호동 356번지 1층 ,33.2575158,126.5230066,2018-02-23
일반음식점,라이즈앤다인,제주특별자치도 서귀포시 태평로 436 2층 (서귀동),제주특별자치도 서귀포시 서귀동 162번지 1호 2층 ,33.245396,126.5668909,2018-02-23
일반음식점,제주용산유스호스텔식당,제주특별자치도 서귀포시 이어도로 297 지하1층 (하원동),제주특별자치도 서귀포시 하원동 1697번지 ,33.2438633,126.4513018,2018-02-23
일반음식점,슁켄하우스,제주특별자치도 서귀포시 남원읍 신흥로250번길 27 1층,제주특별자치도 서귀포시 남원읍 신흥리 1589번지 15호 1층 ,33.3116296,126.760617,2018-02-23
일반음식점,로드푸줏간, ,제주특별자치도 서귀포시 대정읍 구억리 1033번지 ,33.2800151,126.2803516,2018-02-23
일반음식점,1004카페,제주특별자치도 서귀포시 대정읍 영어도시로 40 1층,제주특별자치도 서귀포시 대정읍 구억리 1004번지 ,33.2957552,126.2897613,2018-02-23
일반음식점,제주족면성산점,제주특별자치도 서귀포시 성산읍 일출로 261 2층,제주특별자치도 서귀포시 성산읍 성산리 148번지 2층 ,33.4613726,126.9335321,2018-02-23
일반음식점,복카페,제주특별자치도 서귀포시 성산읍 온평관전로 55,제주특별자치도 서귀포시 성산읍 온평리 625번지 1호 ,33.4111948,126.9043346,2018-02-23
일반음식점,전주한마음조림식당,제주특별자치도 서귀포시 표선면 한마음초등로 402-32,제주특별자치도 서귀포시 표선면 하천리 2185번지 28호 ,33.3496425,126.8182698,2018-02-23
일반음식점,피자마루서귀포동홍점,제주특별자치도 서귀포시 장수로 3-1 (동홍동),제주특별자치도 서귀포시 동홍동 512번지 16호 ,33.2563541,126.5678281,2018-02-23
일반음식점,방이장네,제주특별자치도 서귀포시 남원읍 남원회관로 20 1 2층,제주특별자치도 서귀포시 남원읍 남원리 1352번지 6호 1 2층 ,33.2776258,126.7159363,2018-02-23
일반음식점,주식회사군족본점,제주특별자치도 서귀포시 대청로 37 2층 201호 (강정동 세종안채오피스텔),제주특별자치도 서귀포시 강정동 208번지 5호 세종안채오피스텔 2층 201호,33.2822135,126.7166887,2018-02-23
일반음식점,테이블앤데스크,제주특별자치도 서귀포시 남원읍 태위로679번길 10 1층,제주특별자치도 서귀포시 남원읍 200번지 1층 ,33.2800926,126.719106,2018-02-23
일반음식점,바떼온,제주특별자치도 서귀포시 남원읍 일주동로 6570,제주특별자치도 서귀포시 남원읍 신흥리 90번지 1호 ,33.2835671,126.7051642,2018-02-23
일반음식점,도래물토종닭샤브샤브,제주특별자치도 서귀포시 1100로 177 (회수동),제주특별자치도 서귀포시 회수동 441번지 2호 ,33.2630686,126.4435514,2018-02-23
일반음식점,밥풀데기,제주특별자치도 서귀포시 표선면 성읍정의현로22번길 14-7,제주특별자치도 서귀포시 표선면 성읍리 987번지 16호 ,33.3841023,126.8023308,2018-02-23
일반음식점,자담치킨서귀포점,제주특별자치도 서귀포시 홍중로27번길 4 1층 (서홍동 파크하임3차),제주특별자치도 서귀포시 서홍동 364번지 파크하임3차 1층 ,33.2551463,126.5578678,2018-02-23
일반음식점,본가신촌설렁탕제주,제주특별자치도 서귀포시 중앙로 161 (서홍동),제주특별자치도 서귀포시 서홍동 321번지 1호 ,33.259097,126.5590242,2018-02-23
일반음식점,요망진아방,제주특별자치도 서귀포시 남원읍 태위로689번길 7 1층 102호,제주특별자치도 서귀포시 남원읍 남원리 203번지 6호 ,33.2801793,126.7200541,2018-02-23
일반음식점,팔랑개비비어,제주특별자치도 서귀포시 표선면 표선동서로 268 2층,제주특별자치도 서귀포시 표선면 표선리 498번지 1호 2층 ,33.3272909,126.8341968,2018-02-23
일반음식점,중문칠돈가,제주특별자치도 서귀포시 중문관광로 8 (색달동),제주특별자치도 서귀포시 색달동 2312번지 1호 ,33.2451517,126.4292338,2018-02-23
일반음식점,미미짬뽕,제주특별자치도 서귀포시 대정읍 글로벌에듀로 382 1층 B동 111호 (제주이노에듀타운 ),제주특별자치도 서귀포시 대정읍 보성리 2476번지 13호 제주이노에듀타운 1층 B동 111호,33.291839,126.284336,2018-02-23
일반음식점,초계명가,제주특별자치도 서귀포시 안덕면 대평감산로 38,제주특별자치도 서귀포시 안덕면 창천리 885번지 5호 ,33.2379988,126.3665441,2018-02-23
일반음식점,(주)신세계푸드NH농협제주수련원올레길카페,제주특별자치도 서귀포시 표선면 일주동로 6337 지하1층,  ,33.5223023,126.8526287,2018-02-23
일반음식점,(주)신세계푸드NH농협제주연수원 해오름,제주특별자치도 서귀포시 표선면 일주동로 6337 지하 1층,제주특별자치도 서귀포시 표선면 세화리 1564번지 ,33.5223023,126.8526287,2018-02-23
일반음식점,청개구리식당,제주특별자치도 서귀포시 대정읍 칠전로 528-6 1층,제주특별자치도 서귀포시 대정읍 무릉리 815번지 5호 ,33.281558,126.2319262,2018-02-23
일반음식점,해올림, ,제주특별자치도 서귀포시 표선면 성읍리 987번지 1호 제10호 ,33.4112985,126.7819256,2018-02-23
일반음식점,목원식당,제주특별자치도 서귀포시 동문로 53 2층 (서귀동),제주특별자치도 서귀포시 서귀동 258번지 7호 2층 ,33.2498349,126.5663678,2018-02-23
일반음식점,모슬포밀면,제주특별자치도 서귀포시 대정읍 최남단해안로 18 1층,  ,33.2009954,126.264131,2018-02-23
일반음식점,신례토종닭식당,제주특별자치도 서귀포시 남원읍 신례천로 267-110,제주특별자치도 서귀포시 남원읍 신례리 2162번지 50호 ,33.3142093,126.63061,2018-02-23
일반음식점,오조삼춘,제주특별자치도 서귀포시 성산읍 성산중앙로 63 1층,제주특별자치도 서귀포시 성산읍 성산리 283번지 2호 1층 ,33.4650799,126.9348777,2018-02-23
일반음식점,올리브펍앤카페,제주특별자치도 서귀포시 상예로 248 1층 (상예동),제주특별자치도 서귀포시 상예동 1765번지 1호 ,33.2667236,126.3944186,2018-02-23
일반음식점,황금손가락,제주특별자치도 서귀포시 막숙포로 78 1층 (법환동),제주특별자치도 서귀포시 법환동 164번지 1층 ,33.2349239,126.513732,2018-02-23
일반음식점,꽃썸피자,제주특별자치도 서귀포시 안덕면 동광로 151,제주특별자치도 서귀포시 안덕면 동광리 950번지 3호 ,33.3089803,126.3402728,2018-02-23
일반음식점,한가름,제주특별자치도 서귀포시 표선면 가시로565번길 16,제주특별자치도 서귀포시 표선면 가시리 1901번지 1호 ,33.3534481,126.7721649,2018-02-23
일반음식점,비스트로낭,제주특별자치도 서귀포시 안덕면 일주서로 1479 1층,제주특별자치도 서귀포시 안덕면 감산리 95번지 1호 1층 ,33.2597331,126.3573131,2018-02-23
일반음식점,핸드테일러,제주특별자치도 서귀포시 대정읍 무영로254번길 17,제주특별자치도 서귀포시 대정읍 무릉리 933번지 14호 ,33.2825128,126.2242838,2018-02-23
일반음식점,무릉금화,제주특별자치도 서귀포시 대정읍 무영로254번길 17,제주특별자치도 서귀포시 대정읍 무릉리 933번지 14호 ,33.2825128,126.2242838,2018-02-23
일반음식점,온평마을일번지,제주특별자치도 서귀포시 성산읍 환해장성로 803 1층,제주특별자치도 서귀포시 성산읍 온평리 1번지 2호 ,33.4121987,126.9047711,2018-02-23
일반음식점,올레해장국,제주특별자치도 서귀포시 신서로 40 1층 (강정동),제주특별자치도 서귀포시 강정동 169번지 6호 1층 ,33.2557667,126.5055131,2018-02-23
일반음식점,은희네해장국성산점,제주특별자치도 서귀포시 성산읍 환해장성로 803 1층,제주특별자치도 서귀포시 성산읍 온평리 1번지 2호 1층 ,33.4121987,126.9047711,2018-02-23
일반음식점,안동장터소고기국밥서귀포점,제주특별자치도 서귀포시 월드컵로 171 1층 (강정동),제주특별자치도 서귀포시 강정동 599번지 2호 1층 ,33.2424406,126.5061755,2018-02-23
일반음식점,토마토휴게소,제주특별자치도 서귀포시 성산읍 성산등용로 96-7 1층,제주특별자치도 서귀포시 성산읍 성산리 359번지 4호 1층 ,33.4698532,126.9305924,2018-02-23
일반음식점,이가공공장소,제주특별자치도 서귀포시 문부로 36-6 1층 (동홍동),제주특별자치도 서귀포시 동홍동 410번지 4호 ,33.2520408,126.5717444,2018-02-23
일반음식점,둘이두리,제주특별자치도 서귀포시 이어도로 907 1층 (법환동),제주특별자치도 서귀포시 법환동 1275번지 3호 ,33.2372394,126.5117906,2018-02-23
일반음식점,영춘반점,제주특별자치도 서귀포시 중앙로 154 1층 (서홍동),제주특별자치도 서귀포시 서홍동 314번지 9호 1층 ,33.2583344,126.560288,2018-02-23
일반음식점,형아시횟집,제주특별자치도 서귀포시 이어도로 778-1 (강정동),제주특별자치도 서귀포시 강정동 779번지 ,33.2355085,126.4980046,2018-02-23
일반음식점,볼레낭개,제주특별자치도 서귀포시 보목포로 3 1층 (보목동),제주특별자치도 서귀포시 보목동 477번지 1층 ,33.2400084,126.6078083,2018-02-23
일반음식점,모슬포2호텔식당,제주특별자치도 서귀포시 대정읍 최남단해안로30번길 13 1층,제주특별자치도 서귀포시 대정읍 하모리 2129번지 2호 ,33.2178071,126.2521152,2018-02-23
일반음식점,순두부엔짬뽕,제주특별자치도 서귀포시 새왓로 20 1층 (서호동),제주특별자치도 서귀포시 서호동 824번지 6호 ,33.2541205,126.560076,2018-02-23
일반음식점,황금한식뷔페,제주특별자치도 서귀포시 신서귀로51번길 29 지하층 101호 (강정동),제주특별자치도 서귀포시 강정동 158번지 3호 ,33.2542408,126.5092231,2018-02-23
일반음식점,일출제주흑돼지,제주특별자치도 서귀포시 성산읍 일출로15번길 2 1층,제주특별자치도 서귀포시 성산읍 고성리 1117번지 4호 1층 ,33.4477574,126.9143433,2018-02-23
일반음식점,카페세렌디,제주특별자치도 서귀포시 중문관광로72번길 29-9 라동 1 2층 (색달동),제주특별자치도 서귀포시 색달동 2822번지 2호 ,33.2496541,126.4112618,2018-02-23
일반음식점,카페멘도롱,제주특별자치도 서귀포시 대정읍 하모항구로 70,제주특별자치도 서귀포시 대정읍 하모리 770번지 2호 ,33.2194985,126.2515431,2018-02-23
일반음식점,제주흑돼지신화,제주특별자치도 서귀포시 안덕면 한창로 628 1층,제주특별자치도 서귀포시 안덕면 동광리 929번지 4호 1층 ,33.2903783,126.3538589,2018-02-23
일반음식점,자연수산본점,제주특별자치도 서귀포시 서호남로32번길 44 1층 (서호동),제주특별자치도 서귀포시 서호동 1551번지 2호 1층 ,33.2541205,126.560076,2018-02-23
일반음식점,용이식당중문점,제주특별자치도 서귀포시 천제연로 364 2층 (회수동),제주특별자치도 서귀포시 회수동 597번지 1호 2층 ,33.2532184,126.4272791,2018-02-23
일반음식점,이자카야하루서귀포점,제주특별자치도 서귀포시 중앙로 199 1층 7호 (서홍동 서강파인힐5차),제주특별자치도 서귀포시 서홍동 285번지 3호 서강파인힐5차 1층 7호,33.2773275,126.666785,2018-02-23
일반음식점,지니하우스,제주특별자치도 서귀포시 표선면 일주동로 6138 1층,제주특별자치도 서귀포시 표선면 표선리 2440번지 1호 ,33.3056347,126.7921182,2018-02-23
일반음식점,판도라,제주특별자치도 서귀포시 서호남로32번길 10-2 1층 (서호동),제주특별자치도 서귀포시 서호동 1551번지 8호 1층 ,33.2541205,126.560076,2018-02-23
일반음식점,국수광장,제주특별자치도 서귀포시 대정읍 최남단해안로 51 2층,제주특별자치도 서귀포시 대정읍 하모리 2136번지 4호 2층 ,33.2159202,126.2528253,2018-02-23
일반음식점,조랑말뼈해장국,제주특별자치도 서귀포시 표선면 표선중앙로96번길 9-1 1층,제주특별자치도 서귀포시 표선면 표선리 638번지 5호 1층 ,33.3247814,126.833878,2018-02-23
일반음식점,한라올레가든,제주특별자치도 서귀포시 남원읍 원님로 473 1층,제주특별자치도 서귀포시 남원읍 신흥리 2098번지 1층 ,33.345987,126.7492042,2018-02-23
